DNA_Index,
2.5544934,
2.4221754,
2.3933215,
2.3683474,
2.3597705,
2.3430064,
2.294923,
2.2070572,
2.1932714,
2.1184995,
2.0770304,
2.0721347,
2.0464544,
2.0367632,
2.0130835,
2.0088634,
1.9458412,
1.9428256,
1.9415882,
1.9209087,
1.9126308,
1.9091783,
1.8737876,
1.8723216,
1.8385227,
1.8354187,
1.8324697,
1.7920921,
1.7684209,
1.7598084,
1.7587124,
1.75376,
1.7466213,
1.7462316,
1.74025,
1.7392844,
1.7336936,
1.7273289,
1.7237622,
1.7214755,
1.7107008,
1.7098839,
1.6977396,
1.6912172,
1.685921,
1.6856755,
1.666758,
1.6653299,
1.6510206,
1.6476972,
1.6399053,
1.6382797,
1.6362829,
1.63408,
1.6336164,
1.6328605,
1.6301334,
1.6158941,
1.6100972,
1.5919878,
1.5848132,
1.5623661,
1.5599002,
1.5592251,
1.5543857,
1.5466107,
1.5421666,
1.5408294,
1.522708,
1.520231,
1.5199577,
1.5182984,
1.513071,
1.4868686,
1.4864666,
1.4782183,
1.4781092,
1.4750196,
1.4707743,
1.4620086,
1.4615389,
1.459517,
1.456453,
1.4480536,
1.4470385,
1.4459807,
1.440752,
1.4360844,
1.4314729,
1.4310893,
1.4301722,
1.4263554,
1.4210463,
1.4202801,
1.4176166,
1.4165949,
1.4165201,
1.4142337,
1.4124749,
1.410382,
1.4087132,
1.4084407,
1.4080385,
1.4053196,
1.4042013,
1.4025259,
1.4005547,
1.3997202,
1.3996599,
1.3992867,
1.3984413,
1.3944536,
1.3928125,
1.3923714,
1.3918425,
1.3908073,
1.3896375,
1.3891985,
1.3885375,
1.3861914,
1.3814104,
1.3810304,
1.3770514,
1.3765363,
1.3753474,
1.3752761,
1.3752044,
1.374846,
1.3736079,
1.3725843,
1.371695,
1.3698212,
1.3697731,
1.3680373,
1.3671525,
1.3632593,
1.3617545,
1.35936,
1.3572366,
1.3550007,
1.3549109,
1.3546995,
1.3541133,
1.3540618,
1.3538418,
1.3535663,
1.3507135,
1.3501426,
1.3494545,
1.3491316,
1.3477542,
1.3463641,
1.3460162,
1.342437,
1.3423604,
1.3404083,
1.3389992,
1.3387442,
1.3364996,
1.3361549,
1.335256,
1.3346647,
1.3336236,
1.331252,
1.3306605,
1.3295983,
1.328012,
1.327761,
1.327055,
1.3224059,
1.3208001,
1.3203722,
1.3190193,
1.3148224,
1.3098682,
1.3088887,
1.3060726,
1.3060616,
1.3050213,
1.3045305,
1.3042612,
1.3014727,
1.30141,
1.301092,
1.2993089,
1.2968327,
1.2961514,
1.2953238,
1.2950445,
1.2938975,
1.2931975,
1.2925514,
1.2924368,
1.2923105,
1.2919611,
1.2917434,
1.2916857,
1.2901198,
1.2897735,
1.2897452,
1.2891545,
1.288533,
1.2884878,
1.2882882,
1.2881173,
1.2879024,
1.2871605,
1.2865924,
1.285863,
1.2857887,
1.2857679,
1.2844924,
1.283361,
1.2825501,
1.2823018,
1.2818882,
1.2809447,
1.2808613,
1.2807527,
1.2807194,
1.2791122,
1.2791038,
1.2788883,
1.2788823,
1.2783189,
1.2778953,
1.2776306,
1.2758962,
1.2758293,
1.2756633,
1.2753875,
1.2753145,
1.2745668,
1.2741623,
1.2737026,
1.2734007,
1.2728512,
1.2723176,
1.2723131,
1.2721828,
1.2721804,
1.2718446,
1.2714038,
1.2711897,
1.2705882,
1.269922,
1.2696563,
1.2695314,
1.2692888,
1.2692797,
1.2689579,
1.268705,
1.268558,
1.2685331,
1.2673943,
1.2673837,
1.2673609,
1.2665031,
1.2662029,
1.2659187,
1.2658173,
1.2655116,
1.264753,
1.2644655,
1.2642138,
1.2640829,
1.2640243,
1.2640159,
1.2639793,
1.2631437,
1.2625723,
1.2620599,
1.2618119,
1.2617425,
1.2615856,
1.2611237,
1.2599126,
1.2594671,
1.2590019,
1.2589418,
1.2586428,
1.2576752,
1.2575107,
1.2569726,
1.256391,
1.2560968,
1.2557706,
1.255624,
1.2555901,
1.2554146,
1.2545267,
1.2542961,
1.254267,
1.2542595,
1.2532927,
1.2531538,
1.2529548,
1.2529228,
1.2515398,
1.2514038,
1.2504014,
1.2503296,
1.2501595,
1.2500508,
1.2491869,
1.2487345,
1.2484652,
1.2484249,
1.2481639,
1.2480239,
1.2478855,
1.2478763,
1.2476774,
1.2476518,
1.2472956,
1.2466458,
1.2465669,
1.2465414,
1.2463733,
1.2462415,
1.2461709,
1.2455596,
1.2455063,
1.245201,
1.2451216,
1.2449988,
1.244982,
1.2446553,
1.2446305,
1.2442921,
1.2440588,
1.2440366,
1.2440145,
1.2438327,
1.2435364,
1.2432516,
1.2432456,
1.2429603,
1.2424595,
1.2424328,
1.2423816,
1.242023,
1.2416589,
1.2416322,
1.2416021,
1.2412888,
1.241097,
1.2409172,
1.2407736,
1.2403278,
1.2398676,
1.2397685,
1.2394637,
1.2394084,
1.2393261,
1.2393212,
1.2390808,
1.2389511,
1.2386779,
1.2386549,
1.2383063,
1.2381674,
1.2380881,
1.2379525,
1.2378416,
1.2377584,
1.2374886,
1.237407,
1.236508,
1.2364231,
1.2363614,
1.236326,
1.2360121,
1.2357619,
1.2354674,
1.2354602,
1.2351332,
1.2349756,
1.2349304,
1.234751,
1.234586,
1.2342958,
1.2338842,
1.2338761,
1.2336732,
1.2336574,
1.2334738,
1.233188,
1.2331597,
1.2331055,
1.2329156,
1.2328354,
1.2323182,
1.2319347,
1.2319012,
1.231468,
1.2314061,
1.2313101,
1.231173,
1.2306018,
1.2304435,
1.2304143,
1.2302058,
1.2299727,
1.2298267,
1.2297153,
1.2296895,
1.2296783,
1.229318,
1.2288414,
1.2285547,
1.2284865,
1.2282857,
1.2279164,
1.227588,
1.2273078,
1.2270117,
1.2267438,
1.2267182,
1.2266045,
1.2265426,
1.2260543,
1.2258233,
1.225815,
1.2257305,
1.2253579,
1.2252103,
1.225035,
1.2250177,
1.2248441,
1.224842,
1.2248145,
1.2246548,
1.2245358,
1.2243426,
1.2240065,
1.2239631,
1.2236559,
1.2235793,
1.2235647,
1.2232404,
1.222755,
1.2224314,
1.2218754,
1.22182,
1.2216347,
1.2215724,
1.2214272,
1.221036,
1.2210099,
1.2210041,
1.2208971,
1.2208564,
1.2207868,
1.2203386,
1.2200638,
1.2199773,
1.2191819,
1.2191384,
1.2188185,
1.2185743,
1.2183552,
1.2182797,
1.2182053,
1.2181476,
1.217658,
1.217554,
1.2173938,
1.2172805,
1.2172395,
1.2172345,
1.2171497,
1.2170457,
1.2169052,
1.2167399,
1.2167332,
1.2166669,
1.2165859,
1.2163452,
1.216084,
1.2158571,
1.2158536,
1.2156792,
1.2154865,
1.2154372,
1.2151914,
1.2150369,
1.2149659,
1.2149497,
1.2148126,
1.2147965,
1.2147758,
1.2145964,
1.2145854,
1.2144895,
1.2144864,
1.2144406,
1.2143226,
1.2143054,
1.2137808,
1.213665,
1.2135032,
1.2131763,
1.2131368,
1.2131082,
1.2129436,
1.2129282,
1.2129109,
1.2126918,
1.2122933,
1.212251,
1.2122087,
1.2119851,
1.2117281,
1.2114773,
1.2114519,
1.2111411,
1.2109475,
1.2109318,
1.2108358,
1.2107097,
1.2105622,
1.2104409,
1.2102138,
1.2101011,
1.209935,
1.2097793,
1.2097635,
1.2096366,
1.2095033,
1.2094191,
1.2088572,
1.2087079,
1.2085912,
1.2085282,
1.2084498,
1.2083588,
1.2076187,
1.2075348,
1.2072086,
1.2071955,
1.2071838,
1.2070981,
1.2069675,
1.2069291,
1.2069083,
1.2067167,
1.206671,
1.2065818,
1.2063082,
1.2062465,
1.2060252,
1.2058123,
1.2057136,
1.2054744,
1.2048566,
1.2048253,
1.2048059,
1.2046725,
1.204619,
1.2044443,
1.2044336,
1.2044015,
1.2042474,
1.2040716,
1.2039379,
1.2038385,
1.2038064,
1.2036899,
1.2035457,
1.20326,
1.2031982,
1.2029327,
1.2026688,
1.2026609,
1.2026317,
1.2025946,
1.202547,
1.202476,
1.2023407,
1.2022702,
1.2018199,
1.2015519,
1.2015281,
1.2015036,
1.2014171,
1.2012811,
1.2012748,
1.2010577,
1.200932,
1.2008333,
1.20081,
1.2007421,
1.2007154,
1.2007115,
1.200639,
1.2006254,
1.2006223,
1.2005786,
1.2004607,
1.2004349,
1.2004323,
1.2003765,
1.2001917,
1.2001361,
1.2000586,
1.1999376,
1.1998174,
1.1998096,
1.1997058,
1.1996645,
1.1996279,
1.1993876,
1.1993873,
1.1993864,
1.1993778,
1.1991761,
1.1990801,
1.1990378,
1.1986992,
1.1986463,
1.1986209,
1.1984973,
1.1984848,
1.1984766,
1.1983758,
1.1981485,
1.1981161,
1.198095,
1.1980531,
1.1978317,
1.1974369,
1.1974183,
1.1973796,
1.19712,
1.1968113,
1.1968077,
1.1967667,
1.1966559,
1.196578,
1.196458,
1.1962043,
1.1961923,
1.1957989,
1.1957431,
1.1956972,
1.1955118,
1.19548,
1.195413,
1.1954019,
1.1952235,
1.1950891,
1.1949855,
1.194933,
1.1948599,
1.1948133,
1.1947119,
1.194656,
1.1946274,
1.1945795,
1.1945422,
1.1944951,
1.1944549,
1.1944149,
1.1943586,
1.1942987,
1.1942942,
1.1941352,
1.1940844,
1.1937088,
1.1935731,
1.1933442,
1.1933303,
1.1933274,
1.1933132,
1.1932834,
1.1931477,
1.1931297,
1.1926268,
1.1925347,
1.192299,
1.1922405,
1.1922171,
1.1921992,
1.1921397,
1.192126,
1.191937,
1.1918216,
1.1917737,
1.1917586,
1.1915911,
1.191287,
1.1911274,
1.1910257,
1.1908169,
1.1907606,
1.1906633,
1.1906471,
1.1905648,
1.1903986,
1.1903584,
1.190133,
1.1901169,
1.1900915,
1.1898738,
1.1898531,
1.189833,
1.1895866,
1.1894704,
1.1894655,
1.1893787,
1.1888536,
1.1887922,
1.1886897,
1.188565,
1.1884426,
1.1884041,
1.1883715,
1.1883178,
1.1882452,
1.1882112,
1.1881695,
1.1879886,
1.1878202,
1.1875008,
1.1874167,
1.1873974,
1.1873708,
1.1873318,
1.1871245,
1.1870309,
1.1870118,
1.1869043,
1.1868467,
1.1867675,
1.1867433,
1.1867043,
1.1866374,
1.1865733,
1.186511,
1.1864783,
1.1864117,
1.1863786,
1.1863667,
1.1860834,
1.1860183,
1.1858974,
1.185894,
1.1857526,
1.1856552,
1.1853646,
1.1853063,
1.1852286,
1.1851991,
1.18514,
1.1851016,
1.1850436,
1.1850201,
1.1849942,
1.1849276,
1.1847818,
1.1845107,
1.1842163,
1.1841836,
1.1839728,
1.1839714,
1.1839637,
1.1837703,
1.1836636,
1.1836569,
1.1836554,
1.1835171,
1.1834173,
1.1834077,
1.1831489,
1.1831336,
1.183069,
1.182914,
1.1828551,
1.1827159,
1.1825533,
1.1824814,
1.1824716,
1.1824279,
1.1824172,
1.182368,
1.1823235,
1.182309,
1.1822451,
1.1821598,
1.1820532,
1.1820278,
1.1819621,
1.1818408,
1.1817704,
1.1816524,
1.181335,
1.1813278,
1.1812714,
1.1812692,
1.1812438,
1.1811953,
1.1811163,
1.1810524,
1.1809903,
1.1809541,
1.180941,
1.1807332,
1.1807266,
1.1806365,
1.1805799,
1.1805736,
1.1805564,
1.1805456,
1.180434,
1.1804113,
1.1803832,
1.1803719,
1.1803267,
1.1801745,
1.1800377,
1.1798676,
1.1798611,
1.1798416,
1.1797177,
1.1792746,
1.1788613,
1.1788048,
1.1787282,
1.1787169,
1.1786519,
1.1786201,
1.1785125,
1.1782825,
1.1782435,
1.1782372,
1.1780835,
1.178026,
1.1779984,
1.1778598,
1.177855,
1.1778363,
1.1778208,
1.177817,
1.177805,
1.1777371,
1.1776452,
1.1775668,
1.177549,
1.1775415,
1.1774964,
1.177478,
1.1773851,
1.177379,
1.1773478,
1.1773275,
1.1770215,
1.1768978,
1.1768742,
1.1768599,
1.1767486,
1.1767117,
1.1766587,
1.1764367,
1.1762698,
1.1759835,
1.175941,
1.175939,
1.175842,
1.1757253,
1.1756448,
1.1756148,
1.1755797,
1.1753836,
1.1753143,
1.1753134,
1.1753026,
1.1752588,
1.1751047,
1.175071,
1.1749835,
1.1749395,
1.174817,
1.1747302,
1.1747196,
1.174698,
1.1745468,
1.1745393,
1.174525,
1.1744896,
1.1744026,
1.1743536,
1.1742973,
1.1741773,
1.1741544,
1.1740539,
1.1738254,
1.1737854,
1.1736295,
1.1735502,
1.173544,
1.1734629,
1.173128,
1.1731192,
1.173049,
1.1730461,
1.1730274,
1.1728878,
1.1728354,
1.1727539,
1.1726632,
1.1726315,
1.1725055,
1.1724534,
1.1724257,
1.1724037,
1.1722443,
1.1721741,
1.1721658,
1.1721607,
1.172154,
1.1720845,
1.1720814,
1.1720796,
1.1720253,
1.1720207,
1.1719393,
1.171641,
1.1715178,
1.1714103,
1.1713896,
1.1713862,
1.1713828,
1.1713495,
1.1711307,
1.1709853,
1.1709536,
1.1709502,
1.1709236,
1.170895,
1.1708486,
1.1708415,
1.1708348,
1.1707987,
1.1707771,
1.170765,
1.1707598,
1.1706022,
1.1704928,
1.1704866,
1.1704389,
1.1704007,
1.1704005,
1.1703998,
1.1703688,
1.1703541,
1.1701632,
1.1700679,
1.170038,
1.1699541,
1.1699185,
1.1699071,
1.1698152,
1.1696745,
1.1696297,
1.1696278,
1.1696249,
1.1695522,
1.1695273,
1.1695082,
1.1695057,
1.1694962,
1.1694777,
1.1694773,
1.1694169,
1.1692718,
1.1692665,
1.1692258,
1.1692073,
1.1691966,
1.1691297,
1.169029,
1.168999,
1.1689537,
1.1689487,
1.1688797,
1.1688744,
1.1688299,
1.1688063,
1.1687706,
1.1686561,
1.1685475,
1.1684558,
1.1684263,
1.1683756,
1.1683477,
1.168316,
1.1682166,
1.1682104,
1.1682016,
1.168179,
1.1681771,
1.1680465,
1.1679717,
1.1679245,
1.167849,
1.1678464,
1.1678442,
1.167555,
1.167466,
1.1674321,
1.167271,
1.1671981,
1.1671625,
1.167138,
1.1671264,
1.1670612,
1.167057,
1.1670488,
1.1670111,
1.1669743,
1.1669021,
1.1667113,
1.1667106,
1.1667063,
1.1666634,
1.1666068,
1.1665528,
1.1665167,
1.1665051,
1.1665046,
1.1665037,
1.1664903,
1.1664732,
1.1664569,
1.166357,
1.1663322,
1.1662927,
1.1662107,
1.1661793,
1.1661719,
1.1660408,
1.1659744,
1.1658735,
1.165789,
1.1657565,
1.1656837,
1.1655906,
1.1655791,
1.1654054,
1.1654022,
1.1653347,
1.1653193,
1.1652958,
1.1652703,
1.1652572,
1.165253,
1.1650045,
1.1649864,
1.1649771,
1.1649717,
1.1648262,
1.1648229,
1.1648138,
1.1647764,
1.1647549,
1.1645101,
1.1643517,
1.1643373,
1.1643311,
1.1642673,
1.1642481,
1.1642098,
1.1642097,
1.1641253,
1.1641043,
1.1640501,
1.1639596,
1.1639416,
1.1638896,
1.163792,
1.1637815,
1.1637747,
1.163624,
1.1635902,
1.1635749,
1.1634243,
1.1633971,
1.1633947,
1.1633459,
1.163342,
1.1633278,
1.163296,
1.1632891,
1.1632752,
1.1632019,
1.1631601,
1.1628962,
1.1628544,
1.1628253,
1.1627637,
1.1627358,
1.1626973,
1.1626908,
1.162571,
1.1624732,
1.1624506,
1.1623724,
1.1623654,
1.1623411,
1.1623106,
1.1622742,
1.16222,
