DNA_Index,
2.4458053,
2.4353995,
2.3773823,
2.2827158,
2.2352436,
2.0555415,
2.0030236,
1.9875906,
1.9724609,
1.9721755,
1.9484506,
1.9091914,
1.8079667,
1.7227768,
1.6014837,
1.5909864,
1.5368284,
1.5348198,
1.4953616,
1.487273,
1.4798189,
1.4453028,
1.4048868,
1.3844795,
1.3760192,
1.3454548,
1.3436011,
1.3419491,
1.339112,
1.338407,
1.3212334,
1.302268,
1.2949632,
1.293515,
1.2926018,
1.2910018,
1.2907308,
1.2901132,
1.2878629,
1.2823226,
1.2814726,
1.2810494,
1.2807906,
1.2754588,
1.274253,
1.2736621,
1.2724715,
1.2690834,
1.2673498,
1.2664955,
1.2655342,
1.2647737,
1.2634608,
1.2631155,
1.2626296,
1.2606124,
1.2593064,
1.2592639,
1.2592552,
1.2585021,
1.2583293,
1.2561985,
1.2556628,
1.2554963,
1.2548609,
1.254494,
1.2543316,
1.2534338,
1.2528434,
1.2519282,
1.2515315,
1.2487372,
1.2486311,
1.2473629,
1.245872,
1.2456473,
1.2448119,
1.2446119,
1.2442355,
1.2441278,
1.2435596,
1.2423216,
1.2413409,
1.2403747,
1.236353,
1.2362998,
1.2349151,
1.2338611,
1.2337565,
1.2337347,
1.2335042,
1.2334939,
1.2327334,
1.2319082,
1.2313538,
1.2309846,
1.2308735,
1.2302064,
1.2298677,
1.2295469,
1.2295036,
1.2293366,
1.2289025,
1.2285577,
1.2278606,
1.2263442,
1.2256571,
1.2249705,
1.2246443,
1.2242612,
1.2242502,
1.2242267,
1.2226906,
1.2220051,
1.2211745,
1.2210379,
1.2207842,
1.2195212,
1.219378,
1.2188365,
1.2187818,
1.2185001,
1.2183293,
1.217242,
1.2170558,
1.217034,
1.2170155,
1.2168105,
1.2163062,
1.2161171,
1.2158996,
1.2155734,
1.2155403,
1.2144563,
1.2143819,
1.2142516,
1.2142373,
1.214188,
1.2141681,
1.2141613,
1.2141522,
1.2138385,
1.2135745,
1.2128719,
1.2126062,
1.212244,
1.2121918,
1.2121773,
1.2120236,
1.2117559,
1.210512,
1.2103885,
1.2103482,
1.2089689,
1.2088445,
1.2086221,
1.2084342,
1.2084162,
1.208329,
1.2079725,
1.2076588,
1.207639,
1.2074372,
1.2066686,
1.2066543,
1.2065784,
1.2064167,
1.2064102,
1.2061847,
1.2060375,
1.2058833,
1.2056768,
1.205595,
1.2053535,
1.2052583,
1.2050841,
1.2046059,
1.2045733,
1.2042093,
1.2027122,
1.2026191,
1.2025698,
1.2024066,
1.2021247,
1.2020409,
1.2019806,
1.2018746,
1.2013259,
1.2013131,
1.2011714,
1.2006762,
1.2005105,
1.2005075,
1.2002972,
1.2001126,
1.2000803,
1.200034,
1.1996864,
1.1996406,
1.1992515,
1.1990659,
1.1989731,
1.1988484,
1.1987371,
1.1985788,
1.1982616,
1.1982124,
1.1980964,
1.1979672,
1.1968982,
1.196809,
1.1966883,
1.196633,
1.1963836,
1.196275,
1.1962565,
1.1961617,
1.1955978,
1.1951308,
1.1949503,
1.1948602,
1.1942364,
1.1940857,
1.1939061,
1.1934402,
1.1929778,
1.19288,
1.192733,
1.1923602,
1.1919513,
1.1917804,
1.1917071,
1.1915082,
1.1907703,
1.190645,
1.1906,
1.1905649,
1.1905028,
1.190327,
1.1903061,
1.1897557,
1.1897534,
1.1896578,
1.1894363,
1.1891342,
1.1888002,
1.1885253,
1.1884853,
1.1883738,
1.1880851,
1.18798,
1.1872497,
1.1872292,
1.1871206,
1.1866153,
1.1865608,
