DNA_Index,
3.9505112,
2.5013888,
2.3448007,
2.2609289,
2.2455628,
2.2376788,
2.235921,
2.2077098,
2.2058165,
2.2036946,
2.1988657,
2.1937969,
2.184976,
2.1812367,
2.1740322,
2.1510136,
2.1447444,
2.1375928,
2.1308312,
2.1293051,
2.1267374,
2.122113,
2.1215408,
2.1159985,
2.1147137,
2.1124327,
2.1083949,
2.1077526,
2.103389,
2.1011178,
2.0907977,
2.0880055,
2.0856087,
2.0854857,
2.0818665,
2.0813935,
2.070217,
2.0656404,
2.0606585,
2.05708,
2.055881,
2.053115,
2.047368,
2.0444217,
2.0443237,
2.039828,
2.0386012,
2.0381658,
2.0373554,
2.0282106,
2.0224454,
2.0140052,
2.0129793,
2.0127573,
2.0045538,
2.0023952,
1.9964776,
1.994005,
1.9927444,
1.9925536,
1.9880822,
1.9867646,
1.9867505,
1.9708043,
1.9538587,
1.952937,
1.9452665,
1.9429713,
1.9417267,
1.941457,
1.9380665,
1.933298,
1.9278685,
1.9189055,
1.9154072,
1.8972842,
1.8824519,
1.874451,
1.8683479,
1.8542371,
1.8494036,
1.8469344,
1.8360593,
1.7936561,
1.7845931,
1.7823571,
1.7735484,
1.7662703,
1.7022532,
1.6918539,
1.690723,
1.6771665,
1.6738926,
1.6678101,
1.6372545,
1.6145433,
1.6117259,
1.5919092,
1.5773067,
1.554225,
1.5329071,
1.4735293,
1.4721433,
1.4672725,
1.4621854,
1.4592711,
1.4542053,
1.4359323,
1.4294275,
1.425025,
1.423887,
1.4139594,
1.395279,
1.3922892,
1.3909806,
1.3864527,
1.3828607,
1.3824697,
1.3742614,
1.3733609,
1.370669,
1.369414,
1.3670179,
1.3669963,
1.3664255,
1.3634065,
1.3619688,
1.355267,
1.3489854,
1.3441144,
1.3437673,
1.342554,
1.3410854,
1.3378683,
1.3359832,
1.334584,
1.3304044,
1.329266,
1.3281091,
1.3248601,
1.3245664,
1.3239663,
1.3235215,
1.3221613,
1.3210995,
1.319011,
1.3185756,
1.317565,
1.3173692,
1.3162869,
1.3147109,
1.3143741,
1.3111643,
1.3105358,
1.3095224,
1.3092544,
1.309082,
1.3055024,
1.3052477,
1.305072,
1.3037468,
1.3022449,
1.3020599,
1.3018819,
1.3016509,
1.3015732,
1.300734,
